   432m__436m 
  -0.012105 ,  -0.043126, -0.081517 
  -0.012055 ,  -0.043731, -0.073865 
  -0.011994 ,  -0.043992, -0.058790 
  -0.011923 ,  -0.043905, -0.038122 
  -0.011842 ,  -0.043469, -0.014358 
  -0.011751 ,  -0.042686, 0.009654 
  -0.011650 ,  -0.041564, 0.031086 
  -0.011538 ,  -0.040111, 0.047483 
  -0.011417 ,  -0.038340, 0.057075 
  -0.011287 ,  -0.036269, 0.058980 
  -0.011146 ,  -0.033916, 0.053298 
  -0.010997 ,  -0.031303, 0.041062 
  -0.010838 ,  -0.028455, 0.024070 
  -0.010670 ,  -0.025400, 0.004620 
  -0.010493 ,  -0.022165, -0.014811 
  -0.010308 ,  -0.018783, -0.031904 
  -0.010114 ,  -0.015284, -0.044788 
  -0.009911 ,  -0.011702, -0.052264 
  -0.009701 ,  -0.008069, -0.053920 
  -0.009483 ,  -0.004421, -0.050122 
  -0.009258 ,  -0.000790, -0.041910 
  -0.009025 ,  0.002791, -0.030791 
  -0.008785 ,  0.006289, -0.018487 
  -0.008538 ,  0.009673, -0.006660 
  -0.008285 ,  0.012915, 0.003324 
  -0.008026 ,  0.015987, 0.010577 
  -0.007761 ,  0.018864, 0.014782 
  -0.007490 ,  0.021521, 0.016187 
  -0.007213 ,  0.023940, 0.015512 
  -0.006932 ,  0.026103, 0.013782 
  -0.006646 ,  0.027995, 0.012124 
  -0.006356 ,  0.029605, 0.011548 
  -0.006061 ,  0.030925, 0.012773 
  -0.005763 ,  0.031949, 0.016096 
  -0.005462 ,  0.032676, 0.021349 
  -0.005157 ,  0.033108, 0.027929 
  -0.004850 ,  0.033247, 0.034906 
  -0.004540 ,  0.033104, 0.041182 
  -0.004228 ,  0.032686, 0.045679 
  -0.003914 ,  0.032008, 0.047515 
  -0.003599 ,  0.031085, 0.046152 
  -0.003283 ,  0.029935, 0.041476 
  -0.002966 ,  0.028577, 0.033819 
  -0.002649 ,  0.027033, 0.023896 
  -0.002332 ,  0.025326, 0.012694 
  -0.002015 ,  0.023480, 0.001312 
  -0.001699 ,  0.021519, -0.009207 
  -0.001383 ,  0.019469, -0.018027 
  -0.001069 ,  0.017356, -0.024634 
  -0.000757 ,  0.015204, -0.028894 
  -0.000446 ,  0.013039, -0.031040 
  -0.000138 ,  0.010885, -0.031604 
  0.000167 ,  0.008766, -0.031297 
  0.000470 ,  0.006703, -0.030870 
  0.000770 ,  0.004717, -0.030964 
  0.001066 ,  0.002827, -0.031989 
  0.001358 ,  0.001050, -0.034054 
  0.001646 ,  -0.000600, -0.036939 
  0.001930 ,  -0.002108, -0.040137 
  0.002209 ,  -0.003465, -0.042946 
  0.002483 ,  -0.004663, -0.044590 
  0.002752 ,  -0.005695, -0.044363 
  0.003016 ,  -0.006559, -0.041752 
  0.003273 ,  -0.007252, -0.036538 
  0.003525 ,  -0.007776, -0.028838 
  0.003771 ,  -0.008133, -0.019103 
  0.004011 ,  -0.008331, -0.008051 
  0.004244 ,  -0.008375, 0.003435 
  0.004470 ,  -0.008274, 0.014437 
  0.004689 ,  -0.008040, 0.024139 
  0.004901 ,  -0.007684, 0.031937 
  0.005106 ,  -0.007220, 0.037518 
  0.005303 ,  -0.006662, 0.040884 
  0.005493 ,  -0.006025, 0.042330 
  0.005675 ,  -0.005324, 0.042368 
  0.005849 ,  -0.004575, 0.041622 
  0.006015 ,  -0.003794, 0.040702 
  0.006173 ,  -0.002998, 0.040092 
  0.006323 ,  -0.002200, 0.040058 
  0.006464 ,  -0.001416, 0.040603 
  0.006597 ,  -0.000661, 0.041467 
  0.006722 ,  0.000054, 0.042175 
  0.006838 ,  0.000715, 0.042127 
  0.006946 ,  0.001313, 0.040714 
  0.007045 ,  0.001837, 0.037433 
  0.007136 ,  0.002280, 0.031985 
  0.007218 ,  0.002636, 0.024349 
  0.007291 ,  0.002899, 0.014799 
  0.007356 ,  0.003067, 0.003880 
  0.007413 ,  0.003137, -0.007663 
  0.007461 ,  0.003110, -0.018989 
  0.007501 ,  0.002986, -0.029278 
  0.007532 ,  0.002770, -0.037849 
  0.007555 ,  0.002465, -0.044247 
  0.007570 ,  0.002076, -0.048300 
  0.007576 ,  0.001611, -0.050121 
  0.007575 ,  0.001077, -0.050076 
  0.007565 ,  0.000483, -0.048697 
  0.007548 ,  -0.000162, -0.046585 
  0.007523 ,  -0.000847, -0.044297 
  0.007491 ,  -0.001562, -0.042247 
  0.007451 ,  -0.002297, -0.040640 
  0.007404 ,  -0.003041, -0.039438 
  0.007350 ,  -0.003782, -0.038376 
  0.007290 ,  -0.004511, -0.037022 
  0.007222 ,  -0.005217, -0.034862 
  0.007148 ,  -0.005890, -0.031405 
  0.007067 ,  -0.006522, -0.026283 
  0.006981 ,  -0.007103, -0.019336 
  0.006888 ,  -0.007627, -0.010657 
  0.006790 ,  -0.008086, -0.000597 
  0.006686 ,  -0.008476, 0.010273 
  0.006576 ,  -0.008792, 0.021234 
  0.006462 ,  -0.009029, 0.031523 
  0.006343 ,  -0.009186, 0.040437 
  0.006220 ,  -0.009262, 0.047428 
  0.006091 ,  -0.009257, 0.052179 
  0.005959 ,  -0.009170, 0.054632 
  0.005823 ,  -0.009005, 0.054980 
  0.005684 ,  -0.008764, 0.053620 
  0.005541 ,  -0.008452, 0.051071 
  0.005394 ,  -0.008072, 0.047876 
  0.005245 ,  -0.007630, 0.044507 
  0.005094 ,  -0.007133, 0.041286 
  0.004940 ,  -0.006587, 0.038333 
  0.004784 ,  -0.005998, 0.035559 
  0.004626 ,  -0.005375, 0.032693 
  0.004466 ,  -0.004726, 0.029346 
  0.004305 ,  -0.004057, 0.025100 
  0.004143 ,  -0.003376, 0.019601 
  0.003981 ,  -0.002692, 0.012643 
  0.003817 ,  -0.002011, 0.004231 
  0.003654 ,  -0.001341, -0.005394 
  0.003490 ,  -0.000688, -0.015774 
  0.003327 ,  -0.000059, -0.026282 
  0.003163 ,  0.000540, -0.036207 
  0.003001 ,  0.001106, -0.044851 
  0.002839 ,  0.001632, -0.051630 
  0.002679 ,  0.002115, -0.056149 
  0.002520 ,  0.002552, -0.058257 
  0.002362 ,  0.002941, -0.058057 
  0.002206 ,  0.003280, -0.055880 
  0.002052 ,  0.003568, -0.052217 
  0.001900 ,  0.003804, -0.047636 
  0.001751 ,  0.003989, -0.042684 
  0.001604 ,  0.004124, -0.037800 
  0.001460 ,  0.004210, -0.033247 
  0.001319 ,  0.004250, -0.029079 
  0.001181 ,  0.004245, -0.025153 
  0.001047 ,  0.004199, -0.021166 
  0.000915 ,  0.004115, -0.016732 
  0.000788 ,  0.003997, -0.011474 
  0.000664 ,  0.003848, -0.005107 
  0.000544 ,  0.003673, 0.002478 
  0.000427 ,  0.003474, 0.011175 
  0.000315 ,  0.003257, 0.020652 
  0.000208 ,  0.003026, 0.030384 
  0.000104 ,  0.002783, 0.039713 
  0.000005 ,  0.002533, 0.047945 
  -0.000090 ,  0.002280, 0.054441 
  -0.000180 ,  0.002026, 0.058714 
  -0.000265 ,  0.001775, 0.060498 
  -0.000346 ,  0.001529, 0.059779 
  -0.000422 ,  0.001291, 0.056794 
  -0.000493 ,  0.001064, 0.051988 
  -0.000559 ,  0.000848, 0.045940 
  -0.000620 ,  0.000645, 0.039268 
  -0.000677 ,  0.000457, 0.032535 
  -0.000729 ,  0.000285, 0.026166 
  -0.000775 ,  0.000128, 0.020392 
  -0.000817 ,  -0.000013, 0.015228 
  -0.000854 ,  -0.000138, 0.010498 
  -0.000886 ,  -0.000247, 0.005881 
  -0.000914 ,  -0.000341, 0.000999 
  -0.000936 ,  -0.000419, -0.004499 
  -0.000954 ,  -0.000483, -0.010846 
  -0.000967 ,  -0.000534, -0.018092 
  -0.000975 ,  -0.000572, -0.026071 
  -0.000979 ,  -0.000598, -0.034405 
  -0.000979 ,  -0.000612, -0.042541 
  -0.000974 ,  -0.000617, -0.049833 
  -0.000965 ,  -0.000612, -0.055626 
  -0.000951 ,  -0.000599, -0.059361 
  -0.000933 ,  -0.000577, -0.060652 
  -0.000912 ,  -0.000547, -0.059354 
  -0.000886 ,  -0.000511, -0.055578 
