   0m__4m 
  8.664743 ,  7.015339, 8.249084 
  8.649176 ,  7.003663, 8.221063 
  8.667857 ,  7.034020, 8.242079 
  8.652289 ,  7.015339, 8.263095 
  8.659295 ,  7.019231, 8.269322 
  8.695879 ,  7.025458, 8.288782 
  8.685760 ,  7.012225, 8.256090 
  8.668635 ,  7.018452, 8.241301 
  8.686539 ,  7.037134, 8.248306 
  8.642170 ,  7.048031, 8.266209 
  8.666301 ,  7.053480, 8.291896 
  8.659295 ,  7.038691, 8.274771 
  8.664743 ,  7.028572, 8.285668 
  8.691209 ,  6.993544, 8.267766 
  8.658517 ,  7.002884, 8.268544 
  8.671749 ,  7.013004, 8.280220 
  8.669414 ,  7.052701, 8.273993 
  8.654625 ,  7.013782, 8.283334 
  8.651511 ,  7.022344, 8.290339 
  8.666301 ,  7.016896, 8.289560 
  8.660073 ,  7.050366, 8.283334 
  8.673306 ,  7.059707, 8.270101 
  8.671749 ,  7.078388, 8.242857 
  8.684203 ,  7.029350, 8.229625 
  8.679533 ,  7.023123, 8.254533 
  8.658517 ,  6.941392, 8.265430 
  8.674863 ,  7.016896, 8.269322 
  8.694323 ,  7.062042, 8.273993 
  8.684203 ,  7.034799, 8.291118 
  8.691987 ,  7.001328, 8.279442 
  8.675641 ,  7.041804, 8.288782 
  8.668635 ,  6.999771, 8.296566 
  8.681869 ,  7.013004, 8.271658 
  8.655403 ,  7.030907, 8.233517 
  8.665522 ,  7.033242, 8.228067 
  8.679533 ,  7.035577, 8.224955 
  8.672527 ,  7.043361, 8.260760 
  8.686539 ,  7.016896, 8.289560 
  8.692765 ,  7.038691, 8.263095 
  8.677977 ,  7.079945, 8.284890 
  8.686539 ,  7.041026, 8.284112 
  8.686539 ,  7.011447, 8.282555 
  8.671749 ,  7.005220, 8.264652 
  8.669414 ,  6.956960, 8.235073 
  8.677197 ,  6.977198, 8.246749 
  8.695101 ,  7.023123, 8.242079 
  8.698993 ,  7.040247, 8.242857 
  8.718452 ,  7.026236, 8.263874 
  8.689652 ,  7.003663, 8.277884 
  8.667079 ,  6.942170, 8.247527 
  8.645284 ,  6.897802, 8.279442 
  8.659295 ,  7.020788, 8.257647 
  8.644506 ,  7.055037, 8.259203 
  8.670971 ,  7.008333, 8.237409 
  8.666301 ,  6.963965, 8.263095 
  8.654625 ,  6.989652, 8.261539 
  8.650733 ,  6.960852, 8.255311 
  8.667857 ,  6.982646, 8.256868 
  8.667079 ,  6.981090, 8.271658 
  8.659295 ,  7.004441, 8.280220 
  8.660073 ,  7.019231, 8.263095 
  8.668635 ,  7.023123, 8.270879 
  8.677977 ,  6.977198, 8.261539 
  8.642949 ,  6.982646, 8.263095 
  8.676419 ,  6.929716, 8.260760 
  8.647619 ,  6.900916, 8.204716 
  8.657738 ,  6.914148, 8.252976 
  8.654625 ,  6.984982, 8.280220 
  8.633608 ,  6.991987, 8.264652 
  8.649176 ,  7.016117, 8.275550 
  8.643727 ,  7.004441, 8.266987 
  8.642949 ,  6.974084, 8.266987 
  8.644506 ,  6.937500, 8.270879 
  8.633608 ,  6.919597, 8.277106 
  8.642170 ,  6.946062, 8.272436 
  8.690431 ,  6.948398, 8.257647 
  8.635165 ,  6.952290, 8.243635 
  8.657738 ,  6.998992, 8.265430 
  8.649176 ,  6.995879, 8.280220 
  8.636722 ,  6.950733, 8.244414 
  8.651511 ,  6.935943, 8.259203 
  8.642170 ,  6.909478, 8.284890 
  8.642170 ,  6.922710, 8.241301 
  8.645284 ,  6.909478, 8.249084 
  8.637500 ,  6.900137, 8.254533 
  8.669414 ,  6.939057, 8.259982 
  8.656960 ,  6.952290, 8.266987 
  8.670971 ,  6.958517, 8.261539 
  8.652289 ,  6.956960, 8.261539 
  8.628160 ,  6.908700, 8.258425 
  8.629716 ,  6.872116, 8.236630 
  8.643727 ,  6.893910, 8.249863 
  8.641392 ,  6.950733, 8.277884 
  8.667079 ,  6.958517, 8.274771 
  8.640614 ,  6.964744, 8.263095 
  8.644506 ,  6.941392, 8.280220 
  8.658517 ,  6.904029, 8.270879 
  8.661630 ,  6.900916, 8.266209 
  8.649954 ,  6.921932, 8.246749 
  8.669414 ,  6.956182, 8.263095 
  8.645284 ,  6.971749, 8.272436 
  8.649176 ,  6.885348, 8.256868 
  8.634386 ,  6.904808, 8.256090 
  8.651511 ,  6.959295, 8.256090 
  8.633608 ,  6.921932, 8.254533 
  8.656181 ,  6.967857, 8.261539 
  8.634386 ,  6.995100, 8.256868 
  8.667079 ,  6.995879, 8.259203 
  8.626602 ,  6.978755, 8.275550 
  8.646062 ,  6.997436, 8.274771 
  8.646841 ,  6.989652, 8.273993 
  8.656960 ,  6.988873, 8.294230 
  8.645284 ,  6.998992, 8.246749 
  8.656181 ,  7.000549, 8.247527 
  8.649176 ,  7.005998, 8.240522 
  8.669414 ,  7.006776, 8.261539 
  8.652289 ,  6.995879, 8.263874 
  8.670193 ,  6.984203, 8.295010 
  8.646841 ,  6.991987, 8.283334 
  8.656181 ,  6.998992, 8.265430 
  8.663965 ,  7.022344, 8.262317 
  8.667079 ,  7.039469, 8.275550 
  8.663187 ,  6.989652, 8.259203 
  8.673306 ,  6.995879, 8.270879 
  8.639057 ,  6.998992, 8.259982 
  8.656181 ,  7.013004, 8.276328 
  8.654625 ,  7.033242, 8.250641 
  8.648397 ,  7.027793, 8.276328 
  8.662409 ,  7.037134, 8.283334 
  8.651511 ,  7.041026, 8.292674 
  8.669414 ,  7.012225, 8.281776 
  8.654625 ,  7.003663, 8.235851 
  8.660073 ,  7.013782, 8.288782 
  8.663187 ,  7.023901, 8.279442 
  8.667079 ,  7.056593, 8.271658 
  8.657738 ,  7.027793, 8.280220 
  8.644506 ,  7.033242, 8.264652 
  8.682647 ,  6.983425, 8.277106 
  8.655403 ,  6.984982, 8.273993 
  8.670971 ,  6.984982, 8.260760 
  8.663965 ,  7.030128, 8.263095 
  8.687317 ,  7.002106, 8.271658 
  8.670971 ,  7.024680, 8.266209 
  8.676419 ,  7.023123, 8.284112 
  8.674863 ,  7.044139, 8.280998 
  8.660851 ,  7.027015, 8.274771 
  8.671749 ,  7.046474, 8.281776 
  8.660073 ,  7.012225, 8.282555 
  8.674863 ,  7.027015, 8.259982 
  8.668635 ,  6.949954, 8.268544 
  8.673306 ,  7.016896, 8.299680 
  8.707555 ,  7.037134, 8.281776 
  8.690431 ,  7.028572, 8.269322 
  8.688873 ,  6.967857, 8.268544 
  8.665522 ,  7.020788, 8.273993 
  8.698215 ,  7.044918, 8.276328 
  8.686539 ,  7.044918, 8.248306 
  8.681869 ,  7.014560, 8.239743 
  8.669414 ,  7.013782, 8.243635 
  8.691987 ,  7.012225, 8.232738 
  8.701328 ,  7.005220, 8.282555 
